,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
2950,6396,NCT04511962,0,Tele-Pulmonary rehabilitation,Comparator,intervention_6397,standard_inter_2153
2951,6400,NCT04512079,C0206460,Enoxaparin,Comparator,intervention_6401,standard_inter_439
2952,6401,NCT04512079,C0206460,Enoxaparin,Comparator,intervention_6402,standard_inter_439
2953,6404,NCT04513184,C0011777,dexamethasone,Comparator,intervention_6405,standard_inter_217
2954,6408,NCT04513314,C2936643,Standard of Care,Comparator,intervention_6409,standard_inter_43
2955,6409,NCT04513314,C0080356,Valproate,Comparator,intervention_6410,standard_inter_2155
2956,6410,NCT04513314,C0123091,Quetiapine,Comparator,intervention_6411,standard_inter_2156
2957,6411,NCT04513314,C2936643,Standard of Care,Comparator,intervention_6412,standard_inter_43
2958,6424,NCT04514302,C0032042,Placebo,Comparator,intervention_6425,standard_inter_4
2959,6427,NCT04514627,0,Auricular percutaneous neurostimulation,Comparator,intervention_6428,standard_inter_2159
2960,6428,NCT04514627,0,Auricular percutaneous neurostimulation,Comparator,intervention_6429,standard_inter_2159
2961,6430,NCT04514900,0,Video Chat +Personalized Feedback,Comparator,intervention_6431,standard_inter_2160
2962,6431,NCT04514900,0,Video Chat + Basic Feedback,Comparator,intervention_6432,standard_inter_2161
2963,6432,NCT04514900,0,Discussion Board for Social Support +Basic Feedback,Comparator,intervention_6433,standard_inter_2162
2964,6433,NCT04514900,0,Discussion Board for Social Support+Personalized Feedback,Comparator,intervention_6434,standard_inter_2163
2965,6434,NCT04515108,0,Clinical assessment,Comparator,intervention_6435,standard_inter_1778
2966,6435,NCT04515108,0,Clinical assessment,Comparator,intervention_6436,standard_inter_1778
2967,6440,NCT04515147,0,Hepatitis A vaccine,Comparator,intervention_6441,standard_inter_2166
2968,6441,NCT04515147,0,Pneumococcal vaccine,Comparator,intervention_6442,standard_inter_2167
2969,6443,NCT04515147,0,Hepatitis A vaccine,Comparator,intervention_6444,standard_inter_2166
2970,6445,NCT04515147,0,Pneumococcal vaccine,Comparator,intervention_6446,standard_inter_2167
2971,6446,NCT04515225,0,Blood Sample,Comparator,intervention_6447,standard_inter_141
2972,6451,NCT04516746,C0032042,Placebo,Comparator,intervention_6452,standard_inter_4
2973,6453,NCT04516759,C0032042,Placebo,Comparator,intervention_6454,standard_inter_4
2974,6455,NCT04516811,C0032042,Placebo,Comparator,intervention_6456,standard_inter_4
2975,6456,NCT04516824,0,Orthopaedic Surgical Procedures,Comparator,intervention_6457,standard_inter_2172
2976,6459,NCT04516837,C1831905,Eltrombopag,Comparator,intervention_6460,standard_inter_2173
2977,6460,NCT04516850,0,Expression of receptors and activating proteases,Comparator,intervention_6461,standard_inter_2175
2978,6461,NCT04516850,0,Polymorphism of the HSD3B1,Comparator,intervention_6462,standard_inter_2176
2979,6464,NCT04516915,C0874161,Oseltamivir,Comparator,intervention_6465,standard_inter_14
2980,6465,NCT04516941,0,Edoxaban Tablets,Comparator,intervention_6466,standard_inter_2177
2981,6466,NCT04516941,0,Colchicine Tablets,Comparator,intervention_6467,standard_inter_511
2982,6468,NCT04516941,0,Edoxaban Tablets,Comparator,intervention_6469,standard_inter_2177
2983,6469,NCT04516941,0,Colchicine Tablets,Comparator,intervention_6470,standard_inter_511
2984,6474,NCT04517097,0,blood sample,Comparator,intervention_6475,standard_inter_141
2985,6475,NCT04517097,0,blood sample,Comparator,intervention_6476,standard_inter_141
2986,6478,NCT04517162,0,Collagen-Polyvinylpyrrolidone,Comparator,intervention_6479,standard_inter_2180
2987,6479,NCT04517162,0,Collagen-Polyvinylpyrrolidone,Comparator,intervention_6480,standard_inter_2180
2988,6483,NCT04517396,C0032042,Placebo,Comparator,intervention_6484,standard_inter_4
2989,6484,NCT04517396,0,Usual care,Comparator,intervention_6485,standard_inter_49
2990,6486,NCT04517422,C0032042,Placebo,Comparator,intervention_6487,standard_inter_4
2991,6487,NCT04517630,0,"urinary NGAL, TIMP-2, IGFBP7, IL-6, viral load and metabolomic",Comparator,intervention_6488,standard_inter_2183
2992,6488,NCT04517682,0,RT-PCR,Comparator,intervention_6489,standard_inter_1824
2993,6489,NCT04517682,0,RT-PCR,Comparator,intervention_6490,standard_inter_1824
2994,6490,NCT04517695,0,BVA-100,Comparator,intervention_6491,standard_inter_2184
2995,6496,NCT04518410,C0032042,Placebo,Comparator,intervention_6497,standard_inter_4
2996,6498,NCT04518410,C0032042,Placebo,Comparator,intervention_6499,standard_inter_4
2997,6500,NCT04518410,C0032042,Placebo,Comparator,intervention_6501,standard_inter_4
2998,6502,NCT04518410,C0032042,Placebo,Comparator,intervention_6503,standard_inter_4
2999,6506,NCT04518735,0,Antithrombotic Therapy (anticoagulant and/or antiplatelet) before admission for Covid19,Comparator,intervention_6507,standard_inter_2192
3000,6507,NCT04518735,0,Antithrombotic Therapy (anticoagulant and/or antiplatelet) before admission for Covid19,Comparator,intervention_6508,standard_inter_2192
3001,6508,NCT04518735,0,Antithrombotic Therapy (anticoagulant and/or antiplatelet) before admission for Covid19,Comparator,intervention_6509,standard_inter_2192
3002,6511,NCT04519034,0,No Intervention,Comparator,intervention_6512,standard_inter_214
3003,6512,NCT04519034,0,No Intervention,Comparator,intervention_6513,standard_inter_214
3004,6514,NCT04519125,C0032042,Placebo,Comparator,intervention_6515,standard_inter_4
3005,6515,NCT04519216,0,Telesimulation,Comparator,intervention_6516,standard_inter_2195
3006,6522,NCT04519320,0,Pulmonary function testing,Comparator,intervention_6523,standard_inter_2196
3007,6524,NCT04519385,C0011777,Dexamethasone,Comparator,intervention_6525,standard_inter_217
3008,6525,NCT04519398,0,Complete thrombophilic profile testing by multiplex PCR,Comparator,intervention_6526,standard_inter_2197
3009,6526,NCT04519398,0,Complete thrombophilic profile testing by multiplex PCR,Comparator,intervention_6527,standard_inter_2197
3010,6527,NCT04519398,0,Complete thrombophilic profile testing by multiplex PCR,Comparator,intervention_6528,standard_inter_2197
3011,6530,NCT04519424,C0032042,Placebo,Comparator,intervention_6531,standard_inter_4
3012,6532,NCT04519437,C0032042,Placebo,Comparator,intervention_6533,standard_inter_4
3013,6538,NCT04520880,0,Testing procedure for Binding antibodies,Comparator,intervention_6539,standard_inter_2203
3014,6539,NCT04520880,0,Neutralizing antibodies,Comparator,intervention_6540,standard_inter_2204
3015,6540,NCT04520880,0,Testing procedure for Binding antibodies,Comparator,intervention_6541,standard_inter_2203
3016,6541,NCT04520880,0,Neutralizing antibodies,Comparator,intervention_6542,standard_inter_2204
3017,6542,NCT04521010,0,COVID-19 pandemic,Comparator,intervention_6543,standard_inter_337
3018,6543,NCT04521010,0,COVID-19 pandemic,Comparator,intervention_6544,standard_inter_337
3019,6548,NCT04521296,C0032042,Placebo,Comparator,intervention_6549,standard_inter_4
3020,6554,NCT04521322,C0022030,Iota-Carrageenan,Comparator,intervention_6555,standard_inter_2208
3021,6560,NCT04522037,0,No Intervention,Comparator,intervention_6561,standard_inter_214
3022,6561,NCT04522037,0,No Intervention,Comparator,intervention_6562,standard_inter_214
3023,6570,NCT04522128,0,Behaviour Change Technique Intervention to Improve Quality of Life,Comparator,intervention_6571,standard_inter_2212
3024,6572,NCT04522128,0,Behaviour Change Technique Intervention to Improve Quality of Life,Comparator,intervention_6573,standard_inter_2212
3025,6575,NCT04522492,0,Quality of life promotion,Comparator,intervention_6576,standard_inter_2214
3026,6578,NCT04522830,C0032042,Placebo,Comparator,intervention_6579,standard_inter_4
3027,6580,NCT04523012,0,Seroprevalence of SARS-CoV-2 infection in patients with HIV infection,Comparator,intervention_6581,standard_inter_2218
3028,6582,NCT04523090,C0032042,Placebo,Comparator,intervention_6583,standard_inter_4
3029,6583,NCT04523181,C2742029,Antroquinonol,Comparator,intervention_6584,standard_inter_2219
3030,6584,NCT04523181,C0032042,Placebo,Comparator,intervention_6585,standard_inter_4
3031,6586,NCT04523246,C0445115,Normal Saline,Comparator,intervention_6587,standard_inter_227
3032,6589,NCT04523571,C0032042,Placebo,Comparator,intervention_6590,standard_inter_4
3033,6592,NCT04523571,C0032042,Placebo,Comparator,intervention_6593,standard_inter_4
3034,6594,NCT04523610,0,Telehealth phone calls,Comparator,intervention_6595,standard_inter_2221
3035,6595,NCT04523610,0,Volunteer of TIP-OA Program,Comparator,intervention_6596,standard_inter_2222
3036,6596,NCT04523610,0,Stakeholder of TIP-OA Program,Comparator,intervention_6597,standard_inter_2223
3037,6597,NCT04523831,C0022322,ivermectin,Comparator,intervention_6598,standard_inter_386
3038,6598,NCT04523831,C2936643,Standard of Care,Comparator,intervention_6599,standard_inter_43
3039,6599,NCT04523831,C2936643,Standard of Care,Comparator,intervention_6600,standard_inter_43
3040,6608,NCT04524156,0,Physiology,Comparator,intervention_6609,standard_inter_2225
3041,6609,NCT04524156,0,Physiology,Comparator,intervention_6610,standard_inter_2225
3042,6611,NCT04524507,C2936643,Standard of Care,Comparator,intervention_6612,standard_inter_43
3043,6613,NCT04524598,0,Psychoeducation,Comparator,intervention_6614,standard_inter_2228
3044,6616,NCT04524663,C0032042,Placebo,Comparator,intervention_6617,standard_inter_4
3045,6617,NCT04524663,C2936643,Standard of Care,Comparator,intervention_6618,standard_inter_43
3046,6619,NCT04524715,0,Sham Device Treatment,Comparator,intervention_6620,standard_inter_2230
3047,6635,NCT04525404,0,"MRI (heart, brain, lungs, liver)",Comparator,intervention_6636,standard_inter_2234
3048,6636,NCT04525404,0,Bloodwork,Comparator,intervention_6637,standard_inter_2235
3049,6637,NCT04525404,0,Cognitive testing,Comparator,intervention_6638,standard_inter_2236
3050,6638,NCT04525404,0,Olfaction testing,Comparator,intervention_6639,standard_inter_2237
3051,6639,NCT04525404,0,Spirometry,Comparator,intervention_6640,standard_inter_2238
3052,6640,NCT04525404,0,Walk Test,Comparator,intervention_6641,standard_inter_2239
3053,6641,NCT04525404,0,"MRI (heart, brain, lungs, liver)",Comparator,intervention_6642,standard_inter_2234
3054,6642,NCT04525404,0,Bloodwork,Comparator,intervention_6643,standard_inter_2235
3055,6643,NCT04525404,0,Cognitive testing,Comparator,intervention_6644,standard_inter_2236
3056,6644,NCT04525404,0,Olfaction testing,Comparator,intervention_6645,standard_inter_2237
3057,6645,NCT04525404,0,Spirometry,Comparator,intervention_6646,standard_inter_2238
3058,6646,NCT04525404,0,Walk Test,Comparator,intervention_6647,standard_inter_2239
3059,6647,NCT04525417,0,AAZ Covid-19 rapid test,Comparator,intervention_6648,standard_inter_2240
3060,6648,NCT04525417,0,AAZ Covid-19 rapid test,Comparator,intervention_6649,standard_inter_2240
3061,6652,NCT04525716,0,COVID-19 infection status,Comparator,intervention_6653,standard_inter_2241
3062,6653,NCT04525716,0,COVID-19 infection status,Comparator,intervention_6654,standard_inter_2241
3063,6654,NCT04525742,0,Difficulties lived by disabled children's parents in the period of COVID-19 pandemic,Comparator,intervention_6655,standard_inter_2242
3064,6657,NCT04525820,C0032042,Placebo,Comparator,intervention_6658,standard_inter_4
3065,6658,NCT04525820,C0042866,vitamin D,Comparator,intervention_6659,standard_inter_292
3066,6659,NCT04525911,0,Diagnostic Test: serology test for COVID-19,Comparator,intervention_6660,standard_inter_2243
3067,6660,NCT04526054,0,ENT exam,Comparator,intervention_6661,standard_inter_2244
3068,6661,NCT04526054,0,Olfactometry,Comparator,intervention_6662,standard_inter_2245
3069,6662,NCT04526054,0,Brain MRI,Comparator,intervention_6663,standard_inter_2246
3070,6664,NCT04526717,0,MPT0B640,Comparator,intervention_6665,standard_inter_2248
3071,6665,NCT04526769,0,Tear Collection,Comparator,intervention_6666,standard_inter_2249
3072,6667,NCT04526821,C0065601,Maltodextrin,Comparator,intervention_6668,standard_inter_2251
3073,6669,NCT04526912,C0032042,Placebo,Comparator,intervention_6670,standard_inter_4
3074,6670,NCT04526977,0,Immune response study,Comparator,intervention_6671,standard_inter_2253
3075,6671,NCT04526977,0,Immune response study,Comparator,intervention_6672,standard_inter_2253
3076,6673,NCT04526990,C0032042,Placebo,Comparator,intervention_6674,standard_inter_4
3077,6683,NCT04527211,0,Ivermectin,Comparator,intervention_6684,standard_inter_523
3078,6685,NCT04527315,0,Questionnaires,Comparator,intervention_6686,standard_inter_730
3079,6686,NCT04527315,0,Questionnaires,Comparator,intervention_6687,standard_inter_730
3080,6688,NCT04527354,C0032042,Placebo,Comparator,intervention_6689,standard_inter_4
3081,6689,NCT04527432,0,Survey,Comparator,intervention_6690,standard_inter_554
3082,6690,NCT04527432,0,SARS-CoV-2 antibody test,Comparator,intervention_6691,standard_inter_2260
3083,6691,NCT04527458,0,Patient Characteristics,Comparator,intervention_6692,standard_inter_2261
3084,6692,NCT04527458,0,COVID-19 treatments,Comparator,intervention_6693,standard_inter_2262
3085,6693,NCT04527458,0,Differences in triage,Comparator,intervention_6694,standard_inter_2263
3086,6694,NCT04527458,0,Surge capacity,Comparator,intervention_6695,standard_inter_2264
3087,6695,NCT04527458,0,Patient Characteristics,Comparator,intervention_6696,standard_inter_2261
3088,6696,NCT04527458,0,COVID-19 treatments,Comparator,intervention_6697,standard_inter_2262
3089,6697,NCT04527458,0,Differences in triage,Comparator,intervention_6698,standard_inter_2263
3090,6698,NCT04527458,0,Surge capacity,Comparator,intervention_6699,standard_inter_2264
3091,6699,NCT04527471,C1744503,ensifentrine,Comparator,intervention_6700,standard_inter_2265
3092,6700,NCT04527471,C0032042,Placebo,Comparator,intervention_6701,standard_inter_4
3093,6701,NCT04527562,C0009262,Colchicine,Comparator,intervention_6702,standard_inter_191
3094,6702,NCT04527562,C0032042,Placebo,Comparator,intervention_6703,standard_inter_4
3095,6705,NCT04527575,C0032042,Placebo,Comparator,intervention_6706,standard_inter_4
3096,6708,NCT04527614,0,qRT-PCR and serology,Comparator,intervention_6709,standard_inter_2267
3097,6709,NCT04527614,0,qRT-PCR and serology,Comparator,intervention_6710,standard_inter_2267
3098,6711,NCT04528329,0,Late dexamethazone,Comparator,intervention_6712,standard_inter_2268
3099,6721,NCT04528667,C0032042,Placebo,Comparator,intervention_6722,standard_inter_4
3100,6723,NCT04528771,C0301294,Nitrogen gas,Comparator,intervention_6724,standard_inter_1218
3101,6724,NCT04528888,C0206460,Enoxaparin,Comparator,intervention_6725,standard_inter_439
3102,6736,NCT04529408,0,EarSats Pulse Oximeter Probe,Comparator,intervention_6737,standard_inter_2272
3103,6737,NCT04529408,0,EarSats Pulse Oximeter Probe,Comparator,intervention_6738,standard_inter_2272
3104,6738,NCT04529421,0,Online instruction,Comparator,intervention_6739,standard_inter_2273
3105,6739,NCT04529421,0,In-person instruction,Comparator,intervention_6740,standard_inter_2274
3106,6740,NCT04529421,0,Online instruction,Comparator,intervention_6741,standard_inter_2273
3107,6741,NCT04529421,0,In-person instruction,Comparator,intervention_6742,standard_inter_2274
3108,6742,NCT04529421,0,Online instruction,Comparator,intervention_6743,standard_inter_2273
3109,6743,NCT04529421,0,In-person instruction,Comparator,intervention_6744,standard_inter_2274
3110,6744,NCT04529421,0,Online instruction,Comparator,intervention_6745,standard_inter_2273
3111,6745,NCT04529421,0,In-person instruction,Comparator,intervention_6746,standard_inter_2274
3112,6746,NCT04529421,0,Online instruction,Comparator,intervention_6747,standard_inter_2273
3113,6747,NCT04529421,0,In-person instruction,Comparator,intervention_6748,standard_inter_2274
3114,6748,NCT04529421,0,Online instruction,Comparator,intervention_6749,standard_inter_2273
3115,6749,NCT04529421,0,In-person instruction,Comparator,intervention_6750,standard_inter_2274
3116,6750,NCT04529421,0,Online instruction,Comparator,intervention_6751,standard_inter_2273
3117,6751,NCT04529421,0,In-person instruction,Comparator,intervention_6752,standard_inter_2274
3118,6752,NCT04529421,0,Online instruction,Comparator,intervention_6753,standard_inter_2273
3119,6753,NCT04529421,0,In-person instruction,Comparator,intervention_6754,standard_inter_2274
3120,6754,NCT04529421,0,Online instruction,Comparator,intervention_6755,standard_inter_2273
3121,6755,NCT04529421,0,In-person instruction,Comparator,intervention_6756,standard_inter_2274
3122,6756,NCT04529421,0,Online instruction,Comparator,intervention_6757,standard_inter_2273
3123,6757,NCT04529421,0,In-person instruction,Comparator,intervention_6758,standard_inter_2274
3124,6758,NCT04529421,0,Online instruction,Comparator,intervention_6759,standard_inter_2273
3125,6759,NCT04529421,0,In-person instruction,Comparator,intervention_6760,standard_inter_2274
3126,6760,NCT04529421,0,Online instruction,Comparator,intervention_6761,standard_inter_2273
3127,6761,NCT04529421,0,In-person instruction,Comparator,intervention_6762,standard_inter_2274
3128,6762,NCT04529421,0,Online instruction,Comparator,intervention_6763,standard_inter_2273
3129,6763,NCT04529421,0,In-person instruction,Comparator,intervention_6764,standard_inter_2274
3130,6764,NCT04529421,0,Online instruction,Comparator,intervention_6765,standard_inter_2273
3131,6765,NCT04529421,0,In-person instruction,Comparator,intervention_6766,standard_inter_2274
3132,6766,NCT04529447,0,Survey,Comparator,intervention_6767,standard_inter_554
3133,6767,NCT04529460,0,COVID-19 antibody point of care test kit,Comparator,intervention_6768,standard_inter_2275
3134,6768,NCT04529460,0,COVID-19 antibody point of care test kit,Comparator,intervention_6769,standard_inter_2275
3135,6770,NCT04529499,C0032042,Placebo,Comparator,intervention_6771,standard_inter_4
3136,6771,NCT04529525,0,Ivermectin,Comparator,intervention_6772,standard_inter_523
3137,6772,NCT04529525,C0032042,Placebo,Comparator,intervention_6773,standard_inter_4
3138,6774,NCT04530136,C3491198,Ruconest,Comparator,intervention_6775,standard_inter_2276
3139,6776,NCT04530357,C0032042,Placebo,Comparator,intervention_6777,standard_inter_4
3140,6782,NCT04530370,0,recovered covid 19 patients plasma,Comparator,intervention_6783,standard_inter_2278
3141,6784,NCT04530396,C0032042,Placebo,Comparator,intervention_6785,standard_inter_4
3142,6786,NCT04530409,C0011777,dexamethasone,Comparator,intervention_6787,standard_inter_217
3143,6788,NCT04530422,0,Sofosbuvir plus Ledipasvir,Comparator,intervention_6789,standard_inter_2279
3144,6791,NCT04530448,C2936643,Standard of Care,Comparator,intervention_6792,standard_inter_43
3145,6792,NCT04530448,0,Sodium bicarbonate,Comparator,intervention_6793,standard_inter_2281
3146,6794,NCT04530474,C0032042,Placebo,Comparator,intervention_6795,standard_inter_4
3147,6795,NCT04530500,0,COVID-19 Androgen Sensitivity Test (CoVAST),Comparator,intervention_6796,standard_inter_2282
3148,6796,NCT04530500,0,COVID-19 Androgen Sensitivity Test (CoVAST),Comparator,intervention_6797,standard_inter_2282
3149,6801,NCT04530539,C0032042,Placebo,Comparator,intervention_6802,standard_inter_4
3150,6802,NCT04530539,0,Symptom Survey,Comparator,intervention_6803,standard_inter_2284
3151,6805,NCT04530578,C0206460,Enoxaparin,Comparator,intervention_6806,standard_inter_439
3152,6807,NCT04530617,0,Camostat Mesilate,Comparator,intervention_6808,standard_inter_183
3153,6808,NCT04530617,0,Camostat Mesilate,Comparator,intervention_6809,standard_inter_183
3154,6809,NCT04530617,0,Artemisia Annua Leaf,Comparator,intervention_6810,standard_inter_2286
3155,6810,NCT04530617,0,Artemisia Annua Leaf,Comparator,intervention_6811,standard_inter_2286
3156,6817,NCT04530656,C0032042,Placebo,Comparator,intervention_6818,standard_inter_4
3157,6818,NCT04530656,C0032042,Placebo,Comparator,intervention_6819,standard_inter_4
3158,6819,NCT04530656,C0032042,Placebo,Comparator,intervention_6820,standard_inter_4
3159,6820,NCT04530656,C0032042,Placebo,Comparator,intervention_6821,standard_inter_4
3160,6821,NCT04530656,C0032042,Placebo,Comparator,intervention_6822,standard_inter_4
3161,6822,NCT04530656,C0032042,Placebo,Comparator,intervention_6823,standard_inter_4
3162,6823,NCT04530682,0,Biological samples,Comparator,intervention_6824,standard_inter_2290
3163,6826,NCT04531254,0,Personal behaviours,Comparator,intervention_6827,standard_inter_2291
3164,6827,NCT04531254,0,Personal behaviours,Comparator,intervention_6828,standard_inter_2291
3165,6828,NCT04531319,0,Flow cytometric analysis,Comparator,intervention_6829,standard_inter_2292
3166,6829,NCT04531319,0,Flow cytometric analysis,Comparator,intervention_6830,standard_inter_2292
3167,6830,NCT04531345,0,Flow cytometric analysis,Comparator,intervention_6831,standard_inter_2292
3168,6831,NCT04531345,0,Flow cytometric analysis,Comparator,intervention_6832,standard_inter_2292
3169,6832,NCT04531501,0,Saliva and NPS test,Comparator,intervention_6833,standard_inter_2293
3170,6833,NCT04531501,0,Saliva and NPS test,Comparator,intervention_6834,standard_inter_2293
3171,6838,NCT04531748,C0076836,Toremifene,Comparator,intervention_6839,standard_inter_2295
3172,6839,NCT04531748,C0025219,Melatonin,Comparator,intervention_6840,standard_inter_570
3173,6840,NCT04531748,C0025219,Melatonin,Comparator,intervention_6841,standard_inter_570
3174,6841,NCT04531748,C0032042,Placebo,Comparator,intervention_6842,standard_inter_4
3175,6842,NCT04531748,C0032042,Placebo,Comparator,intervention_6843,standard_inter_4
3176,6844,NCT04531774,0,Self Study,Comparator,intervention_6845,standard_inter_2297
3177,6856,NCT04532372,0,Best Practice,Comparator,intervention_6857,standard_inter_702
3178,6857,NCT04532372,C0032042,Placebo,Comparator,intervention_6858,standard_inter_4
3179,6859,NCT04532411,0,Personal Protective Testing Booth,Comparator,intervention_6860,standard_inter_2299
3180,6861,NCT04532554,C0032042,Placebo,Comparator,intervention_6862,standard_inter_4
3181,6862,NCT04532931,C2936643,Standard of Care,Comparator,intervention_6863,standard_inter_43
3182,6869,NCT04533347,C4719648,Tafenoquine Oral Tablet,Comparator,intervention_6870,standard_inter_2303
3183,6870,NCT04533347,C0032042,Placebo,Comparator,intervention_6871,standard_inter_4
3184,6871,NCT04533360,0,VITROS Anti-SARS-CoV-2 IgG test,Comparator,intervention_6872,standard_inter_2304
3185,6872,NCT04533360,0,VITROS Anti-SARS-CoV-2 IgG test,Comparator,intervention_6873,standard_inter_2304
3186,6873,NCT04533360,0,VITROS Anti-SARS-CoV-2 IgG test,Comparator,intervention_6874,standard_inter_2304
3187,6874,NCT04533360,0,VITROS Anti-SARS-CoV-2 IgG test,Comparator,intervention_6875,standard_inter_2304
3188,6876,NCT04533399,C0032042,Placebo,Comparator,intervention_6877,standard_inter_4
3189,6878,NCT04533399,C0032042,Placebo,Comparator,intervention_6879,standard_inter_4
3190,6879,NCT04534400,0,thoracic CT-scan,Comparator,intervention_6880,standard_inter_2306
3191,6880,NCT04534400,0,thoracic CT-scan,Comparator,intervention_6881,standard_inter_2306
3192,6881,NCT04534478,C0032952,Prednisone,Comparator,intervention_6882,standard_inter_406
3193,6882,NCT04534478,C0032952,Prednisone,Comparator,intervention_6883,standard_inter_406
3194,6883,NCT04534595,C5203670,COVID-19,Comparator,intervention_6884,standard_inter_926
3195,6888,NCT04534621,0,Electronic survey,Comparator,intervention_6889,standard_inter_2307
3196,6891,NCT04534712,0,LYMPHOCYTE MONOCYTE RATIO,Comparator,intervention_6892,standard_inter_2309
3197,6892,NCT04534712,0,LYMPHOCYTE MONOCYTE RATIO,Comparator,intervention_6893,standard_inter_2309
3198,6900,NCT04534803,C0032042,Placebo,Comparator,intervention_6901,standard_inter_4
3199,6901,NCT04535063,0,COVID19 convalescent plasma infusion,Comparator,intervention_6902,standard_inter_2311
3200,6902,NCT04535128,0,No Intervention,Comparator,intervention_6903,standard_inter_214
3201,6904,NCT04535167,C0032042,Placebo,Comparator,intervention_6905,standard_inter_4
3202,6910,NCT04535700,C2936643,Standard of Care,Comparator,intervention_6911,standard_inter_43
3203,6912,NCT04535778,C2936643,Standard of Care,Comparator,intervention_6913,standard_inter_43
3204,6914,NCT04535791,C0008318,Cholecalciferol,Comparator,intervention_6915,standard_inter_37
3205,6917,NCT04535856,C0032042,Placebo,Comparator,intervention_6918,standard_inter_4
3206,6919,NCT04535869,C3252090,daclatasvir,Comparator,intervention_6920,standard_inter_1776
3207,6921,NCT04536051,0,MenACWY single dose + paracetamol,Comparator,intervention_6922,standard_inter_2318
3208,6923,NCT04536051,C0032042,Placebo,Comparator,intervention_6924,standard_inter_4
3209,6926,NCT04536298,0,vitamin D,Comparator,intervention_6927,standard_inter_2321
3210,6927,NCT04536298,C0032042,Placebo,Comparator,intervention_6928,standard_inter_4
3211,6929,NCT04536350,C0032042,Placebo,Comparator,intervention_6930,standard_inter_4
3212,6930,NCT04536363,C2936643,Standard of Care,Comparator,intervention_6931,standard_inter_43
3213,6935,NCT04536441,0,Control,Comparator,intervention_6936,standard_inter_46
3214,6936,NCT04536935,0,Mobile Mental Health App - 1,Comparator,intervention_6937,standard_inter_2326
3215,6937,NCT04536935,0,Mobile Mental Health App - 2,Comparator,intervention_6938,standard_inter_2327
3216,6938,NCT04536935,0,Mobile Mental Health App - 3,Comparator,intervention_6939,standard_inter_2328
3217,6939,NCT04536935,0,Mobile Mental Health App - 4,Comparator,intervention_6940,standard_inter_2329
3218,6940,NCT04537117,0,Questionaire,Comparator,intervention_6941,standard_inter_2330
3219,6947,NCT04537208,C0032042,Placebo,Comparator,intervention_6948,standard_inter_4
3220,6953,NCT04537208,C0032042,Placebo,Comparator,intervention_6954,standard_inter_4
3221,6958,NCT04537208,C0032042,Placebo,Comparator,intervention_6959,standard_inter_4
3222,6963,NCT04537208,C0032042,Placebo,Comparator,intervention_6964,standard_inter_4
3223,6965,NCT04537299,C0032042,Placebo,Comparator,intervention_6966,standard_inter_4
3224,6966,NCT04537338,0,1. Characterize the immune response after infection with SARS-CoV-2,Comparator,intervention_6967,standard_inter_2337
3225,6967,NCT04537338,0,1. Characterize the immune response after infection with SARS-CoV-2,Comparator,intervention_6968,standard_inter_2337
3226,6968,NCT04537338,0,1. Characterize the immune response after infection with SARS-CoV-2,Comparator,intervention_6969,standard_inter_2337
3227,6973,NCT04537572,0,comparison of sample collection methods,Comparator,intervention_6974,standard_inter_2339
3228,6979,NCT04537663,C0032042,Placebo,Comparator,intervention_6980,standard_inter_4
3229,6981,NCT04537806,C0032042,Placebo,Comparator,intervention_6982,standard_inter_4
3230,6986,NCT04537962,0,Colgate Periogard® mouthwash,Comparator,intervention_6987,standard_inter_2346
3231,6987,NCT04537962,0,Colgate Peroxyl® mouthwash,Comparator,intervention_6988,standard_inter_2347
3232,6988,NCT04537962,0,Colgate Periogard® mouthwash,Comparator,intervention_6989,standard_inter_2346
3233,6989,NCT04537962,0,Colgate Peroxyl® mouthwash,Comparator,intervention_6990,standard_inter_2347
3234,6990,NCT04537962,0,Colgate Total® Mouthwash,Comparator,intervention_6991,standard_inter_2348
3235,6991,NCT04537962,0,Toothpaste with sodium monofluorophosphate,Comparator,intervention_6992,standard_inter_2349
3236,6992,NCT04537962,0,Toothpaste with sodium fluoride and zinc,Comparator,intervention_6993,standard_inter_2350
3237,6993,NCT04537962,0,Toothpaste with tin fluoride,Comparator,intervention_6994,standard_inter_2351
3238,6994,NCT04537975,0,C2Rx,Comparator,intervention_6995,standard_inter_2352
3239,6995,NCT04537975,C2936643,Standard of Care,Comparator,intervention_6996,standard_inter_43
3240,6996,NCT04538456,0,questionnaire and optional interview,Comparator,intervention_6997,standard_inter_2353
3241,6997,NCT04538456,0,questionnaire and optional interview,Comparator,intervention_6998,standard_inter_2353
3242,6999,NCT04538469,0,COVID visitation restrictions,Comparator,intervention_7000,standard_inter_2354
3243,7003,NCT04539262,C0032042,Placebo,Comparator,intervention_7004,standard_inter_4
3244,7007,NCT04539262,C0032042,Placebo,Comparator,intervention_7008,standard_inter_4
3245,7009,NCT04539262,C0032042,Placebo,Comparator,intervention_7010,standard_inter_4
3246,7011,NCT04539275,C0032042,Placebo,Comparator,intervention_7012,standard_inter_4
3247,7014,NCT04539795,C0032042,Placebo,Comparator,intervention_7015,standard_inter_4
3248,7015,NCT04539795,C4085950,Alvelestat,Comparator,intervention_7016,standard_inter_2356
3249,7016,NCT04539795,C4085950,Alvelestat,Comparator,intervention_7017,standard_inter_2356
