,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
3324,8036,NCT04595084,0,CHAMindWell,Experimental,intervention_8037,standard_inter_2658
3325,8040,NCT04595097,0,inspiratory muscle traiing,Experimental,intervention_8041,standard_inter_2660
3326,8042,NCT04595136,0,Drug COVID19-0001-USR,Experimental,intervention_8043,standard_inter_2661
3327,8044,NCT04595695,0,Transparent mask,Experimental,intervention_8045,standard_inter_2662
3328,8046,NCT04595773,0,Aerobic Exercise Training,Experimental,intervention_8047,standard_inter_1893
3329,8047,NCT04595773,0,Education,Experimental,intervention_8048,standard_inter_2664
3330,8050,NCT04595903,0,Hemopurifier,Experimental,intervention_8051,standard_inter_2665
3331,8067,NCT04596657,0,Vitamin D supplementation,Experimental,intervention_8068,standard_inter_2670
3332,8069,NCT04596839,0,Remdesivir,Experimental,intervention_8070,standard_inter_77
3333,8071,NCT04597034,0,AN69-Oxiris,Experimental,intervention_8072,standard_inter_2671
3334,8076,NCT04597736,0,"Biological collection with nasopharyngeal samples, saliva, blood, stool and urine",Experimental,intervention_8077,standard_inter_2675
3335,8077,NCT04597775,0,hydroxychloroquine,Experimental,intervention_8078,standard_inter_407
3336,8085,NCT04598594,C0028040,nicotine,Experimental,intervention_8086,standard_inter_2679
3337,8087,NCT04599959,0,Sampling of SARS-CoV-2 RNA from nasopharyngeal swab specimen or saliva collected via Salivette Cortisol,Experimental,intervention_8088,standard_inter_2680
3338,8091,NCT04600141,C1609165,Tocilizumab,Experimental,intervention_8092,standard_inter_19
3339,8092,NCT04600141,C0019134,heparin,Experimental,intervention_8093,standard_inter_420
3340,8093,NCT04600141,C1609165,Tocilizumab,Experimental,intervention_8094,standard_inter_19
3341,8094,NCT04600141,C0019134,heparin,Experimental,intervention_8095,standard_inter_420
3342,8095,NCT04600440,0,Convalescent plasma,Experimental,intervention_8096,standard_inter_24
3343,8097,NCT04600713,0,PT-X and IMT,Experimental,intervention_8098,standard_inter_2682
3344,8099,NCT04600895,C1138226,Favipiravir,Experimental,intervention_8100,standard_inter_149
3345,8101,NCT04600999,C1138226,Favipiravir,Experimental,intervention_8102,standard_inter_149
3346,8109,NCT04602000,C0032042,Placebo,Experimental,intervention_8110,standard_inter_4
3347,8110,NCT04602000,C0032042,Placebo,Experimental,intervention_8111,standard_inter_4
3348,8114,NCT04602286,0,Meditation (1 x 20-minute guided audio training),Experimental,intervention_8115,standard_inter_2685
3349,8118,NCT04602312,0,Meditation (1 x 20-minute guided audio training),Experimental,intervention_8119,standard_inter_2685
3350,8122,NCT04602442,0,EXO 1 inhalation,Experimental,intervention_8123,standard_inter_2031
3351,8123,NCT04602442,0,EXO 2 inhalation,Experimental,intervention_8124,standard_inter_2032
3352,8125,NCT04602507,0,Ivermectin,Experimental,intervention_8126,standard_inter_523
3353,8130,NCT04602832,0,Enduring Happiness and Continued Self-Enhancement (ENHANCE) for COVID-19,Experimental,intervention_8131,standard_inter_2687
3354,8132,NCT04602871,0,Breath Biopsy,Experimental,intervention_8133,standard_inter_2688
3355,8134,NCT04602884,0,Breath biopsy sampling using the ReCIVA Breath Sampler,Experimental,intervention_8135,standard_inter_2689
3356,8136,NCT04602949,0,Breath Biopsy Analysis,Experimental,intervention_8137,standard_inter_2690
3357,8138,NCT04603079,0,Intervention for COVID-19 preventive protocols,Experimental,intervention_8139,standard_inter_2691
3358,8144,NCT04603690,C0009262,Colchicine,Experimental,intervention_8145,standard_inter_191
3359,8148,NCT04603742,C0245109,Anakinra,Experimental,intervention_8149,standard_inter_18
3360,8158,NCT04603924,C0028017,Niclosamide,Experimental,intervention_8159,standard_inter_861
3361,8161,NCT04603963,0,power breathe,Experimental,intervention_8162,standard_inter_2699
3362,8165,NCT04604184,0,BI 764198,Experimental,intervention_8166,standard_inter_2702
3363,8167,NCT04604223,C1128663,Pioglitazone 45 mg,Experimental,intervention_8168,standard_inter_2703
3364,8170,NCT04604327,C1365493,Bemiparin sodium,Experimental,intervention_8171,standard_inter_2704
3365,8171,NCT04604678,C0025598,Metformin,Experimental,intervention_8172,standard_inter_2144
3366,8172,NCT04604678,C0027360,Naltrexone,Experimental,intervention_8173,standard_inter_766
3367,8174,NCT04604704,C0027360,Naltrexone,Experimental,intervention_8175,standard_inter_766
3368,8175,NCT04604704,0,NAD+,Experimental,intervention_8176,standard_inter_2705
3369,8177,NCT04604743,0,"Intervention, TBN",Experimental,intervention_8178,standard_inter_2706
3370,8193,NCT04605926,0,EQ001,Experimental,intervention_8194,standard_inter_2709
3371,8196,NCT04606069,C1698215,Regadenoson,Experimental,intervention_8197,standard_inter_2711
3372,8198,NCT04606407,0,LungFit™,Experimental,intervention_8199,standard_inter_2712
3373,8203,NCT04606563,C0126174,Losartan,Experimental,intervention_8204,standard_inter_152
3374,8205,NCT04606784,0,Ampion,Experimental,intervention_8206,standard_inter_1749
3375,8206,NCT04606784,C2936643,Standard of Care,Experimental,intervention_8207,standard_inter_43
3376,8208,NCT04607915,0,Intervention for TECC Model,Experimental,intervention_8209,standard_inter_2713
3377,8210,NCT04607928,C0298067,Pirfenidone,Experimental,intervention_8211,standard_inter_2714
3378,8217,NCT04608097,0,Simple cognitive task intervention,Experimental,intervention_8218,standard_inter_1769
3379,8219,NCT04608201,0,Nicotine 7 mg/ 24h Transdermal Patch - 24 Hour,Experimental,intervention_8220,standard_inter_2716
3380,8221,NCT04608214,C1567950,Alisporivir,Experimental,intervention_8222,standard_inter_2717
3381,8223,NCT04608266,0,Camostat Mesylate,Experimental,intervention_8224,standard_inter_1608
3382,8225,NCT04608305,0,"IIBR-100, low dose (prime)",Experimental,intervention_8226,standard_inter_2718
3383,8226,NCT04608305,C0032042,Placebo,Experimental,intervention_8227,standard_inter_4
3384,8227,NCT04608305,0,IIBR-100 medium dose (prime),Experimental,intervention_8228,standard_inter_2719
3385,8228,NCT04608305,C0032042,Placebo,Experimental,intervention_8229,standard_inter_4
3386,8229,NCT04608305,0,IIBR-100 high-dose (prime),Experimental,intervention_8230,standard_inter_2720
3387,8230,NCT04608305,C0032042,Placebo,Experimental,intervention_8231,standard_inter_4
3388,8231,NCT04608305,0,IIBR-100 low-dose (prime-boost),Experimental,intervention_8232,standard_inter_2721
3389,8232,NCT04608305,C0032042,Placebo,Experimental,intervention_8233,standard_inter_4
3390,8233,NCT04608305,0,"IIBR-100, low dose (prime)",Experimental,intervention_8234,standard_inter_2718
3391,8234,NCT04608305,C0032042,Placebo,Experimental,intervention_8235,standard_inter_4
3392,8235,NCT04608305,0,"IIBR-100, low dose (prime)",Experimental,intervention_8236,standard_inter_2718
3393,8236,NCT04608305,C0032042,Placebo,Experimental,intervention_8237,standard_inter_4
3394,8237,NCT04608305,0,IIBR-100 medium dose (prime),Experimental,intervention_8238,standard_inter_2719
3395,8238,NCT04608305,C0032042,Placebo,Experimental,intervention_8239,standard_inter_4
3396,8239,NCT04608305,0,IIBR-100 medium dose (prime),Experimental,intervention_8240,standard_inter_2719
3397,8240,NCT04608305,C0032042,Placebo,Experimental,intervention_8241,standard_inter_4
3398,8241,NCT04608305,0,IIBR-100 high-dose (prime),Experimental,intervention_8242,standard_inter_2720
3399,8242,NCT04608305,C0032042,Placebo,Experimental,intervention_8243,standard_inter_4
3400,8243,NCT04608305,0,IIBR-100 high-dose (prime),Experimental,intervention_8244,standard_inter_2720
3401,8244,NCT04608305,C0032042,Placebo,Experimental,intervention_8245,standard_inter_4
3402,8245,NCT04608305,0,IIBR-100 low-dose (prime-boost),Experimental,intervention_8246,standard_inter_2721
3403,8246,NCT04608305,C0032042,Placebo,Experimental,intervention_8247,standard_inter_4
3404,8247,NCT04608305,0,IIBR-100 low-dose (prime-boost),Experimental,intervention_8248,standard_inter_2721
3405,8248,NCT04608305,C0032042,Placebo,Experimental,intervention_8249,standard_inter_4
3406,8249,NCT04608305,C0032042,Placebo,Experimental,intervention_8250,standard_inter_4
3407,8250,NCT04608305,0,IIBR-100 medium-dose (prime-boost),Experimental,intervention_8251,standard_inter_2722
3408,8251,NCT04608305,C0032042,Placebo,Experimental,intervention_8252,standard_inter_4
3409,8252,NCT04608305,0,IIBR-100 medium-dose (prime-boost),Experimental,intervention_8253,standard_inter_2722
3410,8253,NCT04608305,C0032042,Placebo,Experimental,intervention_8254,standard_inter_4
3411,8254,NCT04608305,0,IIBR-100 high-dose (prime-boost),Experimental,intervention_8255,standard_inter_2723
3412,8255,NCT04608305,C0032042,Placebo,Experimental,intervention_8256,standard_inter_4
3413,8256,NCT04608305,0,IIBR-100 high-dose (prime-boost),Experimental,intervention_8257,standard_inter_2723
3414,8257,NCT04608305,C0032042,Placebo,Experimental,intervention_8258,standard_inter_4
3415,8258,NCT04608305,0,IIBR-100 top-dose (prime-boost),Experimental,intervention_8259,standard_inter_2724
3416,8259,NCT04608305,C0032042,Placebo,Experimental,intervention_8260,standard_inter_4
3417,8260,NCT04608305,0,IIBR-100 top-dose (prime-boost),Experimental,intervention_8261,standard_inter_2724
3418,8262,NCT04609371,0,self-care tools,Experimental,intervention_8263,standard_inter_2725
3419,8263,NCT04609371,0,self-care tools,Experimental,intervention_8264,standard_inter_2725
3420,8264,NCT04609371,0,lay telephone coaching,Experimental,intervention_8265,standard_inter_2726
3421,8265,NCT04609423,0,Cod liver oil,Experimental,intervention_8266,standard_inter_2727
3422,8268,NCT04609462,0,High flow nasal cannula,Experimental,intervention_8269,standard_inter_2728
3423,8271,NCT04609722,0,Solution-Focused Support Program,Experimental,intervention_8272,standard_inter_2730
3424,8274,NCT04609865,C0023660,lidocaine,Experimental,intervention_8275,standard_inter_2732
3425,8276,NCT04609969,0,RT-qPCR test,Experimental,intervention_8277,standard_inter_2733
3426,8277,NCT04609969,0,COVID-VIRO® test,Experimental,intervention_8278,standard_inter_2734
3427,8278,NCT04610138,0,CNM-ZnAg,Experimental,intervention_8279,standard_inter_2735
3428,8279,NCT04610138,0,CNM-ZnAg,Experimental,intervention_8280,standard_inter_2735
3429,8282,NCT04610502,0,Administration of Equine immunoglobulin anti SARS-CoV-2,Experimental,intervention_8283,standard_inter_2737
3430,8283,NCT04610502,0,Administration of Equine immunoglobulin anti SARS-CoV-2,Experimental,intervention_8284,standard_inter_2737
3431,8286,NCT04610541,C4726677,remdesivir,Experimental,intervention_8287,standard_inter_1127
3432,8287,NCT04610567,C0025677,methotrexate,Experimental,intervention_8288,standard_inter_553
3433,8288,NCT04610567,C0025677,methotrexate,Experimental,intervention_8289,standard_inter_553
3434,8291,NCT04610801,C0461725,Nasal Spray,Experimental,intervention_8292,standard_inter_746
3435,8300,NCT04611256,0,MSC,Experimental,intervention_8301,standard_inter_941
3436,8303,NCT04611399,0,VR for psychoeducation and relaxation,Experimental,intervention_8304,standard_inter_2738
3437,8306,NCT04611425,C3179470,Remimazolam,Experimental,intervention_8307,standard_inter_2740
3438,8307,NCT04611802,0,SARS-CoV-2 rS/Matrix-M1 Adjuvant (Initial Vaccination Period),Experimental,intervention_8308,standard_inter_2741
3439,8308,NCT04611802,0,SARS-CoV-2 rS/Matrix-M1 Adjuvant (Crossover Vaccination period),Experimental,intervention_8309,standard_inter_2742
3440,8311,NCT04612972,C0032042,Placebo,Experimental,intervention_8312,standard_inter_4
3441,8312,NCT04612972,C0032042,Placebo,Experimental,intervention_8313,standard_inter_4
3442,8318,NCT04613271,C1138226,Favipiravir,Experimental,intervention_8319,standard_inter_149
3443,8325,NCT04613739,0,insurance navigation,Experimental,intervention_8326,standard_inter_2748
3444,8328,NCT04613986,0,therapeutic plasmaexchnage,Experimental,intervention_8329,standard_inter_2749
3445,8329,NCT04614012,C0032105,Plasma,Experimental,intervention_8330,standard_inter_184
3446,8330,NCT04614025,0,PLX-PAD,Experimental,intervention_8331,standard_inter_1111
3447,8332,NCT04614844,0,Simulation Intervention,Experimental,intervention_8333,standard_inter_2750
3448,8340,NCT04614948,0,Ad26.COV2.S,Experimental,intervention_8341,standard_inter_1617
3449,8344,NCT04615052,0,Exercise training,Experimental,intervention_8345,standard_inter_2399
3450,8347,NCT04615416,0,Emotion Regulation Training via Telehealth,Experimental,intervention_8348,standard_inter_2754
3451,8348,NCT04615429,0,Mesenchymal stromal cells,Experimental,intervention_8349,standard_inter_436
3452,8352,NCT04615741,0,Trauma Informed Yoga,Experimental,intervention_8353,standard_inter_2756
3453,8353,NCT04615741,0,Trauma Informed Psychotherapy,Experimental,intervention_8354,standard_inter_2757
3454,8355,NCT04615871,C3885068,semaglutide,Experimental,intervention_8356,standard_inter_2758
3455,8357,NCT04615936,0,Methylene-Blue Photodisinfection,Experimental,intervention_8358,standard_inter_2759
3456,8358,NCT04615949,C0006863,cannabidiol,Experimental,intervention_8359,standard_inter_1832
3457,8360,NCT04615975,0,Ketogenic diet with phytoextracts,Experimental,intervention_8361,standard_inter_2760
3458,8361,NCT04616001,0,IVIG,Experimental,intervention_8362,standard_inter_2090
3459,8363,NCT04616846,0,Peripheral venous ultrasound,Experimental,intervention_8364,standard_inter_2761
3460,8366,NCT04616989,0,Psycho-education,Experimental,intervention_8367,standard_inter_2762
3461,8368,NCT04617119,0,Threshold IMT device,Experimental,intervention_8369,standard_inter_2764
3462,8369,NCT04617119,0,Conventional physical therapy,Experimental,intervention_8370,standard_inter_2765
3463,8371,NCT04617262,0,Remote Problem Management Plus,Experimental,intervention_8372,standard_inter_2766
3464,8372,NCT04617483,0,"Two doses of commercial scale inactivated SARS-CoV-2 vaccine at the schedule of day 0,14",Experimental,intervention_8373,standard_inter_2767
3465,8373,NCT04617483,0,"Two doses of pilot scale inactivated SARS-CoV-2 vaccine at the schedule of day 0,14",Experimental,intervention_8374,standard_inter_2768
3466,8374,NCT04617483,0,"Two doses of pilot scale inactivated SARS-CoV-2 vaccine at the schedule of day 0,14 in elderly",Experimental,intervention_8375,standard_inter_2769
3467,8375,NCT04618042,C4305959,FX06,Experimental,intervention_8376,standard_inter_2770
3468,8382,NCT04619290,C0025746,methylene blue,Experimental,intervention_8383,standard_inter_843
3469,8391,NCT04619628,0,COVI-VAC,Experimental,intervention_8392,standard_inter_2772
3470,8392,NCT04619628,0,COVI-VAC,Experimental,intervention_8393,standard_inter_2772
3471,8393,NCT04619628,0,COVI-VAC,Experimental,intervention_8394,standard_inter_2772
3472,8394,NCT04619628,0,COVI-VAC,Experimental,intervention_8395,standard_inter_2772
3473,8395,NCT04619628,0,COVI-VAC,Experimental,intervention_8396,standard_inter_2772
3474,8396,NCT04619628,0,COVI-VAC,Experimental,intervention_8397,standard_inter_2772
3475,8397,NCT04619680,C2930789,Nintedanib,Experimental,intervention_8398,standard_inter_2773
3476,8400,NCT04619706,0,FSD201,Experimental,intervention_8401,standard_inter_2774
3477,8401,NCT04619706,C0032042,Placebo,Experimental,intervention_8402,standard_inter_4
3478,8402,NCT04619706,0,FSD201,Experimental,intervention_8403,standard_inter_2774
3479,8404,NCT04619719,0,Hyperbaric Oxygen Therapy (HBOT),Experimental,intervention_8405,standard_inter_274
3480,8406,NCT04620798,0,Immediate vs. delayed provision of antibody test results,Experimental,intervention_8407,standard_inter_2775
3481,8408,NCT04621058,C0042866,Vitamin D,Experimental,intervention_8409,standard_inter_292
3482,8410,NCT04621071,0,Probiotics (2 strains 10x10^9 UFC),Experimental,intervention_8411,standard_inter_2776
3483,8412,NCT04621123,0,Convalescent anti-SARS-CoV-2 MBT plasma,Experimental,intervention_8413,standard_inter_2390
3484,8437,NCT04621461,C0991474,Zinc Sulfate 220 MG,Experimental,intervention_8438,standard_inter_2780
3485,8438,NCT04621903,0,Shanshamani Vati Plus,Experimental,intervention_8439,standard_inter_2781
3486,8439,NCT04622332,0,SIR1-365,Experimental,intervention_8440,standard_inter_2782
3487,8443,NCT04622826,0,immune plasma,Experimental,intervention_8444,standard_inter_2784
3488,8444,NCT04622865,C2351398,Masitinib,Experimental,intervention_8445,standard_inter_2785
3489,8445,NCT04622865,C3891959,Isoquercetin,Experimental,intervention_8446,standard_inter_2320
3490,8446,NCT04622865,C0344211,Supportive care,Experimental,intervention_8447,standard_inter_437
3491,8448,NCT04622891,C0055856,clarithromycin,Experimental,intervention_8449,standard_inter_1215
3492,8452,NCT04623021,C0207682,Nafamostat Mesilate,Experimental,intervention_8453,standard_inter_552
3493,8469,NCT04623619,0,Acetyl L-Carnitine,Experimental,intervention_8470,standard_inter_2789
3494,8487,NCT04625114,C0129975,Camostat,Experimental,intervention_8488,standard_inter_1742
3495,8488,NCT04625114,C0129975,Camostat,Experimental,intervention_8489,standard_inter_1742
3496,8493,NCT04625725,0,AZD7442,Experimental,intervention_8494,standard_inter_162
3497,8495,NCT04625738,0,Ex vivo expanded Wharton's Jelly Mesenchymal Stem Cells,Experimental,intervention_8496,standard_inter_2797
3498,8497,NCT04625972,0,AZD7442,Experimental,intervention_8498,standard_inter_162
3499,8499,NCT04625985,C0025598,metformin,Experimental,intervention_8500,standard_inter_2144
3500,8501,NCT04626050,0,Medical Music,Experimental,intervention_8502,standard_inter_2798
3501,8502,NCT04626050,0,Narrative Writing,Experimental,intervention_8503,standard_inter_2799
3502,8514,NCT04626089,C0025598,metformin,Experimental,intervention_8515,standard_inter_2144
3503,8522,NCT04627233,C0059973,ezrin,Experimental,intervention_8523,standard_inter_2803
3504,8523,NCT04627467,C0008269,Chloroquine,Experimental,intervention_8524,standard_inter_138
3505,8525,NCT04627519,0,Rhea Health Tone®,Experimental,intervention_8526,standard_inter_2804
3506,8530,NCT04627675,0,CORVax,Experimental,intervention_8531,standard_inter_2806
3507,8531,NCT04627675,0,Cliniporator,Experimental,intervention_8532,standard_inter_2807
3508,8532,NCT04627675,0,CORVax,Experimental,intervention_8533,standard_inter_2806
3509,8533,NCT04627675,0,IL-12 plasmid,Experimental,intervention_8534,standard_inter_2808
3510,8534,NCT04627675,0,Cliniporator,Experimental,intervention_8535,standard_inter_2807
3511,8535,NCT04627675,0,CORVax,Experimental,intervention_8536,standard_inter_2806
3512,8536,NCT04627675,0,Cliniporator,Experimental,intervention_8537,standard_inter_2807
3513,8537,NCT04627675,0,CORVax,Experimental,intervention_8538,standard_inter_2806
3514,8538,NCT04627675,0,IL-12 plasmid,Experimental,intervention_8539,standard_inter_2808
3515,8539,NCT04627675,0,Cliniporator,Experimental,intervention_8540,standard_inter_2807
3516,8545,NCT04628143,C0207682,Nafamostat Mesilate,Experimental,intervention_8546,standard_inter_552
3517,8557,NCT04629157,0,Innova Lateral Flow Device,Experimental,intervention_8558,standard_inter_2815
3518,8562,NCT04629755,0,Intervention,Experimental,intervention_8563,standard_inter_2817
3519,8565,NCT04629989,0,Double-Trunk Mask,Experimental,intervention_8566,standard_inter_454
3520,8566,NCT04629989,0,Surgical Mask,Experimental,intervention_8567,standard_inter_2818
3521,8568,NCT04630054,0,Face mask,Experimental,intervention_8569,standard_inter_2819
3522,8569,NCT04630054,0,Face mask awareness,Experimental,intervention_8570,standard_inter_2820
3523,8571,NCT04631367,0,Kukaa Salama: mHealth intervention,Experimental,intervention_8572,standard_inter_2821
3524,8572,NCT04631367,0,Face Mask + Soap,Experimental,intervention_8573,standard_inter_2822
3525,8574,NCT04631380,0,PRAYER,Experimental,intervention_8575,standard_inter_708
3526,8576,NCT04631536,C0286651,atorvastatin,Experimental,intervention_8577,standard_inter_280
3527,8578,NCT04631666,0,DZIF-10c,Experimental,intervention_8579,standard_inter_2824
3528,8579,NCT04631666,0,DZIF-10c,Experimental,intervention_8580,standard_inter_2824
3529,8580,NCT04631666,0,DZIF-10c,Experimental,intervention_8581,standard_inter_2824
3530,8581,NCT04631666,0,DZIF-10c,Experimental,intervention_8582,standard_inter_2824
3531,8582,NCT04631666,0,DZIF-10c,Experimental,intervention_8583,standard_inter_2824
3532,8583,NCT04631666,0,DZIF-10c,Experimental,intervention_8584,standard_inter_2824
3533,8584,NCT04631666,C0032042,Placebo,Experimental,intervention_8585,standard_inter_4
3534,8585,NCT04631705,0,DZIF-10c,Experimental,intervention_8586,standard_inter_2824
3535,8586,NCT04631705,0,DZIF-10c,Experimental,intervention_8587,standard_inter_2824
3536,8587,NCT04631705,0,DZIF-10c,Experimental,intervention_8588,standard_inter_2824
3537,8588,NCT04631705,0,DZIF-10c,Experimental,intervention_8589,standard_inter_2824
3538,8589,NCT04631705,0,DZIF-10c,Experimental,intervention_8590,standard_inter_2824
3539,8590,NCT04631705,0,DZIF-10c,Experimental,intervention_8591,standard_inter_2824
3540,8591,NCT04631705,0,DZIF-10c,Experimental,intervention_8592,standard_inter_2824
3541,8592,NCT04631705,0,DZIF-10c,Experimental,intervention_8593,standard_inter_2824
3542,8593,NCT04631705,C0032042,Placebo,Experimental,intervention_8594,standard_inter_4
3543,8594,NCT04631705,C0032042,Placebo,Experimental,intervention_8595,standard_inter_4
3544,8597,NCT04632082,0,Telepsychoeducation with personalized videos,Experimental,intervention_8598,standard_inter_2826
3545,8609,NCT04632706,0,Ivermectin,Experimental,intervention_8610,standard_inter_523
3546,8610,NCT04632706,0,Ivermectin,Experimental,intervention_8611,standard_inter_523
3547,8611,NCT04632706,0,Ivermectin,Experimental,intervention_8612,standard_inter_523
3548,8613,NCT04632719,0,The use of the MentalPlus® digital game for assessment and rehabilitation of cognitive function after remission of the symptoms of COVID-19,Experimental,intervention_8614,standard_inter_2833
3549,8628,NCT04633772,0,Angiotensin-(1-7),Experimental,intervention_8629,standard_inter_2524
3550,8633,NCT04633980,C0439962,Mixture,Experimental,intervention_8634,standard_inter_2835
3551,8637,NCT04634318,0,Respiratory tele-rehabilitation program (TRR).,Experimental,intervention_8638,standard_inter_2837
3552,8638,NCT04634370,0,Natural Killer Cells infusion,Experimental,intervention_8639,standard_inter_2838
3553,8639,NCT04634409,0,LY3819253,Experimental,intervention_8640,standard_inter_1403
3554,8640,NCT04634409,0,LY3832479,Experimental,intervention_8641,standard_inter_1558
3555,8641,NCT04634409,0,LY3819253,Experimental,intervention_8642,standard_inter_1403
3556,8643,NCT04634409,0,LY3819253,Experimental,intervention_8644,standard_inter_1403
3557,8644,NCT04634409,C3539894,Vir,Experimental,intervention_8645,standard_inter_2106
3558,8645,NCT04634409,0,LY3853113,Experimental,intervention_8646,standard_inter_2839
3559,8646,NCT04634409,0,LY3819253,Experimental,intervention_8647,standard_inter_1403
3560,8647,NCT04634409,0,LY3832479,Experimental,intervention_8648,standard_inter_1558
3561,8648,NCT04634409,0,LY3853113,Experimental,intervention_8649,standard_inter_2839
3562,8649,NCT04634422,0,Plasma exchange and convalescent plasma,Experimental,intervention_8650,standard_inter_2840
3563,8654,NCT04634903,0,Behavioral Activation SSI,Experimental,intervention_8655,standard_inter_2843
3564,8655,NCT04634903,0,Growth Mindset SSI,Experimental,intervention_8656,standard_inter_2844
3565,8656,NCT04635241,C0019134,heparin,Experimental,intervention_8657,standard_inter_420
3566,8658,NCT04635605,C0025746,Methylene Blue,Experimental,intervention_8659,standard_inter_843
3567,8660,NCT04635618,0,Cognitive Behavioral Brief-Telepsychotherapy,Experimental,intervention_8661,standard_inter_2846
3568,8661,NCT04635618,0,Brief Interpersonal Telepsychotherapy,Experimental,intervention_8662,standard_inter_2847
3569,8669,NCT04636034,0,Sphenopalatine Ganglion Block with Local Anesthetic,Experimental,intervention_8670,standard_inter_2851
3570,8672,NCT04636086,C0008318,Cholecalciferol,Experimental,intervention_8673,standard_inter_37
3571,8677,NCT04636320,0,Contrast-enhanced CMR,Experimental,intervention_8678,standard_inter_2853
3572,8678,NCT04636320,0,Exercise test ECG,Experimental,intervention_8679,standard_inter_2854
3573,8679,NCT04636320,0,Blood sample,Experimental,intervention_8680,standard_inter_141
3574,8680,NCT04636320,0,Resting 12 lead ECG,Experimental,intervention_8681,standard_inter_2855
3575,8681,NCT04636320,0,24 hour Holter ECG,Experimental,intervention_8682,standard_inter_2856
3576,8687,NCT04636333,0,"Two doses of middle-dose recombinant SARS-CoV-2 vaccine (CHO Cell) at the schedule of day 0, 14",Experimental,intervention_8688,standard_inter_2857
3577,8688,NCT04636333,0,"Three doses of middle-dose recombinant SARS-CoV-2 vaccine (CHO Cell) at the schedule of day 0, 14, 28",Experimental,intervention_8689,standard_inter_2858
3578,8689,NCT04636333,0,"Two doses of high-dose recombinant SARS-CoV-2 vaccine (CHO Cell) at the schedule of day 0, 14",Experimental,intervention_8690,standard_inter_2859
3579,8690,NCT04636333,0,"Three doses of high-dose recombinant SARS-CoV-2 vaccine (CHO Cell) at the schedule of day 0, 14, 28",Experimental,intervention_8691,standard_inter_2860
3580,8691,NCT04636333,0,"Three doses of middle-dose recombinant SARS-CoV-2 vaccine (CHO Cell) at the schedule of day 0, 14, 28",Experimental,intervention_8692,standard_inter_2858
3581,8692,NCT04636333,0,"Three doses of high-dose recombinant SARS-CoV-2 vaccine (CHO Cell) at the schedule of day 0, 14, 28",Experimental,intervention_8693,standard_inter_2860
3582,8699,NCT04636671,C0025815,Methylprednisolone,Experimental,intervention_8700,standard_inter_50
3583,8702,NCT04636697,0,Intramuscular vaccine,Experimental,intervention_8703,standard_inter_1700
3584,8703,NCT04637828,0,GNS561,Experimental,intervention_8704,standard_inter_2862
3585,8706,NCT04637906,0,Bioarginina®,Experimental,intervention_8707,standard_inter_2864
3586,8708,NCT04638634,0,CSL760,Experimental,intervention_8709,standard_inter_2865
3587,8709,NCT04638634,0,CSL760,Experimental,intervention_8710,standard_inter_2865
3588,8710,NCT04638673,0,Soterix taVNS model 0125-LTE Stimulator - Active-Active Group,Experimental,intervention_8711,standard_inter_2866
3589,8712,NCT04638842,0,Online Intervention Grief COVID-19,Experimental,intervention_8713,standard_inter_2868
3590,8714,NCT04639349,0,exercise group,Experimental,intervention_8715,standard_inter_999
3591,8716,NCT04639375,0,Vaccinated with polio vaccine (IPV),Experimental,intervention_8717,standard_inter_2869
3592,8719,NCT04639466,C0042209,Vaccine Therapy,Experimental,intervention_8720,standard_inter_2871
3593,8723,NCT04640038,0,Sulfur hexafluoride lipid-type A microspheres,Experimental,intervention_8724,standard_inter_2872
3594,8724,NCT04640168,C4044947,Baricitinib,Experimental,intervention_8725,standard_inter_178
3595,8725,NCT04640168,C0032042,Placebo,Experimental,intervention_8726,standard_inter_4
3596,8726,NCT04640168,0,Remdesivir,Experimental,intervention_8727,standard_inter_77
3597,8727,NCT04640168,C0011777,Dexamethasone,Experimental,intervention_8728,standard_inter_217
3598,8728,NCT04640168,C0032042,Placebo,Experimental,intervention_8729,standard_inter_4
3599,8729,NCT04640168,0,Remdesivir,Experimental,intervention_8730,standard_inter_77
3600,8733,NCT04640194,C0032143,Alteplase,Experimental,intervention_8734,standard_inter_2873
3601,8734,NCT04640194,C2936643,Standard of Care,Experimental,intervention_8735,standard_inter_43
3602,8735,NCT04640194,C0032143,Alteplase,Experimental,intervention_8736,standard_inter_2873
3603,8736,NCT04640194,C2936643,Standard of Care,Experimental,intervention_8737,standard_inter_43
3604,8737,NCT04640233,0,Gam-COVID-Vac,Experimental,intervention_8738,standard_inter_1619
3605,8739,NCT04640402,0,Low-dose Recombinant COVID-19 vaccine (Sf9 cells) (18-59 years) & Two dose regimen,Experimental,intervention_8740,standard_inter_2874
3606,8740,NCT04640402,0,Low-dose Recombinant COVID-19 vaccine (Sf9 cells) (18-59 years) & Three dose regimen,Experimental,intervention_8741,standard_inter_2875
3607,8741,NCT04640402,0,High-dose Recombinant COVID-19 vaccine (Sf9 cells) (18-59 years) & Two dose regimen,Experimental,intervention_8742,standard_inter_2876
3608,8742,NCT04640402,0,High-dose Recombinant COVID-19 vaccine (Sf9 cells) (18-59 years) & Three dose regimen,Experimental,intervention_8743,standard_inter_2877
3609,8743,NCT04640402,0,Low-dose Recombinant COVID-19 vaccine (Sf9 cells) (60-85 years) & Two dose regimen,Experimental,intervention_8744,standard_inter_2878
